notice_date,year,month,year_month,line_key,line_name,location_direction,notice_tsr_count,distinct_tsr_count
2020-10-31,2020,10,2020-10,FTM,Fremantle Line,Unknown,1,1
2020-10-31,2020,10,2020-10,JTM,Joondalup Line,Unknown,1,1
2020-10-31,2020,10,2020-10,JTMUP,Joondalup Line,Up,1,1
2020-10-31,2020,10,2020-10,MTMUP,Midland Line,Up,1,1
2020-10-31,2020,10,2020-10,UNCLASSIFIED,Unclassified,Down,2,2
2020-10-31,2020,10,2020-10,UNCLASSIFIED,Unclassified,Up,1,1
2020-11-07,2020,11,2020-11,ATMDN,Armadale Line,Down,1,1
2020-11-07,2020,11,2020-11,FTM,Fremantle Line,Unknown,1,1
2020-11-07,2020,11,2020-11,JTM,Joondalup Line,Unknown,1,1
2020-11-07,2020,11,2020-11,JTMUP,Joondalup Line,Up,1,1
2020-11-07,2020,11,2020-11,MTMUP,Midland Line,Up,1,1
2020-11-07,2020,11,2020-11,UNCLASSIFIED,Unclassified,Down,2,2
2020-11-07,2020,11,2020-11,UNCLASSIFIED,Unclassified,Up,1,1
2020-11-21,2020,11,2020-11,ATM,Armadale Line,Unknown,1,1
2020-11-21,2020,11,2020-11,FTM,Fremantle Line,Unknown,1,1
2020-11-21,2020,11,2020-11,JTM,Joondalup Line,Unknown,4,3
2020-11-21,2020,11,2020-11,MTM,Midland Line,Unknown,1,1
2020-11-21,2020,11,2020-11,UNCLASSIFIED,Unclassified,Unknown,2,2
2020-11-21,2020,11,2020-11,UNCLASSIFIED,Unclassified,Up,1,1
2020-11-28,2020,11,2020-11,ATMDN,Armadale Line,Down,1,1
2020-11-28,2020,11,2020-11,FTM,Fremantle Line,Unknown,1,1
2020-11-28,2020,11,2020-11,FTMDN,Fremantle Line,Down,1,1
2020-11-28,2020,11,2020-11,UNCLASSIFIED,Unclassified,Down,1,1
2020-11-28,2020,11,2020-11,UNCLASSIFIED,Unclassified,Up,1,1
2020-12-05,2020,12,2020-12,ATMUP,Armadale Line,Up,1,1
2020-12-05,2020,12,2020-12,FTM,Fremantle Line,Unknown,1,1
2020-12-05,2020,12,2020-12,FTMDN,Fremantle Line,Down,1,1
2020-12-05,2020,12,2020-12,JTM,Joondalup Line,Unknown,1,1
2020-12-05,2020,12,2020-12,JTMDN,Joondalup Line,Down,2,2
2020-12-05,2020,12,2020-12,JTMUP,Joondalup Line,Up,1,1
2020-12-05,2020,12,2020-12,MTM,Midland Line,Unknown,2,2
2020-12-05,2020,12,2020-12,TTM,Thornlie Line,Unknown,1,1
2020-12-05,2020,12,2020-12,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-12-12,2020,12,2020-12,ATMUP,Armadale Line,Up,1,1
2020-12-12,2020,12,2020-12,FTM,Fremantle Line,Unknown,1,1
2020-12-12,2020,12,2020-12,FTMDN,Fremantle Line,Down,1,1
2020-12-12,2020,12,2020-12,JTM,Joondalup Line,Unknown,1,1
2020-12-12,2020,12,2020-12,JTMDN,Joondalup Line,Down,2,2
2020-12-12,2020,12,2020-12,JTMUP,Joondalup Line,Up,1,1
2020-12-12,2020,12,2020-12,MTM,Midland Line,Unknown,2,2
2020-12-12,2020,12,2020-12,TTM,Thornlie Line,Unknown,1,1
2020-12-12,2020,12,2020-12,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-12-19,2020,12,2020-12,ATM,Armadale Line,Unknown,1,1
2020-12-19,2020,12,2020-12,ATMUP,Armadale Line,Up,2,2
2020-12-19,2020,12,2020-12,FTM,Fremantle Line,Unknown,2,2
2020-12-19,2020,12,2020-12,FTMDN,Fremantle Line,Down,1,1
2020-12-19,2020,12,2020-12,JTM,Joondalup Line,Unknown,1,1
2020-12-19,2020,12,2020-12,JTMDN,Joondalup Line,Down,2,2
2020-12-19,2020,12,2020-12,JTMUP,Joondalup Line,Up,1,1
2020-12-19,2020,12,2020-12,MTM,Midland Line,Unknown,1,1
2020-12-19,2020,12,2020-12,MTMUP,Midland Line,Up,1,1
2020-12-19,2020,12,2020-12,TTM,Thornlie Line,Unknown,1,1
2020-12-26,2020,12,2020-12,ATM,Armadale Line,Unknown,1,1
2020-12-26,2020,12,2020-12,ATMDN,Armadale Line,Down,1,1
2020-12-26,2020,12,2020-12,ATMUP,Armadale Line,Up,3,3
2020-12-26,2020,12,2020-12,FTM,Fremantle Line,Unknown,2,2
2020-12-26,2020,12,2020-12,FTMDN,Fremantle Line,Down,1,1
2020-12-26,2020,12,2020-12,JTM,Joondalup Line,Unknown,1,1
2020-12-26,2020,12,2020-12,JTMDN,Joondalup Line,Down,2,2
2020-12-26,2020,12,2020-12,JTMUP,Joondalup Line,Up,1,1
2020-12-26,2020,12,2020-12,MTM,Midland Line,Unknown,1,1
2020-12-26,2020,12,2020-12,MTMUP,Midland Line,Up,1,1
2020-12-26,2020,12,2020-12,TTM,Thornlie Line,Unknown,1,1
2021-01-16,2021,01,2021-01,ATM,Armadale Line,Unknown,1,1
2021-01-16,2021,01,2021-01,ATMDN,Armadale Line,Down,1,1
2021-01-16,2021,01,2021-01,ATMUP,Armadale Line,Up,3,3
2021-01-16,2021,01,2021-01,FTM,Fremantle Line,Unknown,2,2
2021-01-16,2021,01,2021-01,FTMDN,Fremantle Line,Down,1,1
2021-01-16,2021,01,2021-01,JTM,Joondalup Line,Unknown,1,1
2021-01-16,2021,01,2021-01,JTMDN,Joondalup Line,Down,2,2
2021-01-16,2021,01,2021-01,JTMUP,Joondalup Line,Up,1,1
2021-01-16,2021,01,2021-01,MTM,Midland Line,Unknown,1,1
2021-01-16,2021,01,2021-01,MTMUP,Midland Line,Up,1,1
2021-01-16,2021,01,2021-01,TTM,Thornlie Line,Unknown,1,1
2021-01-23,2021,01,2021-01,ATM,Armadale Line,Unknown,1,1
2021-01-23,2021,01,2021-01,ATMUP,Armadale Line,Up,2,2
2021-01-23,2021,01,2021-01,FTM,Fremantle Line,Unknown,2,2
2021-01-23,2021,01,2021-01,FTMDN,Fremantle Line,Down,1,1
2021-01-23,2021,01,2021-01,JTM,Joondalup Line,Unknown,1,1
2021-01-23,2021,01,2021-01,JTMDN,Joondalup Line,Down,2,2
2021-01-23,2021,01,2021-01,JTMUP,Joondalup Line,Up,2,2
2021-01-23,2021,01,2021-01,MTM,Midland Line,Unknown,1,1
2021-01-23,2021,01,2021-01,MTMUP,Midland Line,Up,1,1
2021-01-23,2021,01,2021-01,TTM,Thornlie Line,Unknown,1,1
2021-01-23,2021,01,2021-01,UNCLASSIFIED,Unclassified,Down,3,3
2021-01-30,2021,01,2021-01,ATM,Armadale Line,Unknown,1,1
2021-01-30,2021,01,2021-01,ATMUP,Armadale Line,Up,2,2
2021-01-30,2021,01,2021-01,FTM,Fremantle Line,Unknown,2,2
2021-01-30,2021,01,2021-01,FTMDN,Fremantle Line,Down,1,1
2021-01-30,2021,01,2021-01,JTM,Joondalup Line,Unknown,1,1
2021-01-30,2021,01,2021-01,JTMDN,Joondalup Line,Down,2,2
2021-01-30,2021,01,2021-01,JTMUP,Joondalup Line,Up,2,2
2021-01-30,2021,01,2021-01,MTM,Midland Line,Unknown,1,1
2021-01-30,2021,01,2021-01,MTMUP,Midland Line,Up,1,1
2021-01-30,2021,01,2021-01,TTM,Thornlie Line,Unknown,1,1
2021-01-30,2021,01,2021-01,UNCLASSIFIED,Unclassified,Down,3,3
2021-02-06,2021,02,2021-02,ATMUP,Armadale Line,Up,1,1
2021-02-06,2021,02,2021-02,FTM,Fremantle Line,Unknown,2,2
2021-02-06,2021,02,2021-02,FTMDN,Fremantle Line,Down,1,1
2021-02-06,2021,02,2021-02,JTM,Joondalup Line,Unknown,1,1
2021-02-06,2021,02,2021-02,JTMDN,Joondalup Line,Down,2,2
2021-02-06,2021,02,2021-02,JTMUP,Joondalup Line,Up,1,1
2021-02-06,2021,02,2021-02,MTM,Midland Line,Unknown,1,1
2021-02-06,2021,02,2021-02,MTMUP,Midland Line,Up,1,1
2021-02-06,2021,02,2021-02,TTM,Thornlie Line,Unknown,1,1
2021-02-06,2021,02,2021-02,UNCLASSIFIED,Unclassified,Down,1,1
2021-02-06,2021,02,2021-02,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-02-06,2021,02,2021-02,UNCLASSIFIED,Unclassified,Up,1,1
2021-02-13,2021,02,2021-02,ATMUP,Armadale Line,Up,1,1
2021-02-13,2021,02,2021-02,FTM,Fremantle Line,Unknown,2,2
2021-02-13,2021,02,2021-02,FTMDN,Fremantle Line,Down,1,1
2021-02-13,2021,02,2021-02,JTM,Joondalup Line,Unknown,1,1
2021-02-13,2021,02,2021-02,JTMDN,Joondalup Line,Down,2,2
2021-02-13,2021,02,2021-02,JTMUP,Joondalup Line,Up,1,1
2021-02-13,2021,02,2021-02,MTM,Midland Line,Unknown,1,1
2021-02-13,2021,02,2021-02,MTMUP,Midland Line,Up,1,1
2021-02-13,2021,02,2021-02,TTM,Thornlie Line,Unknown,1,1
2021-02-13,2021,02,2021-02,UNCLASSIFIED,Unclassified,Down,1,1
2021-02-13,2021,02,2021-02,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-02-13,2021,02,2021-02,UNCLASSIFIED,Unclassified,Up,1,1
2021-02-20,2021,02,2021-02,ATMUP,Armadale Line,Up,1,1
2021-02-20,2021,02,2021-02,FTM,Fremantle Line,Unknown,2,2
2021-02-20,2021,02,2021-02,FTMDN,Fremantle Line,Down,1,1
2021-02-20,2021,02,2021-02,JTM,Joondalup Line,Unknown,1,1
2021-02-20,2021,02,2021-02,JTMDN,Joondalup Line,Down,2,2
2021-02-20,2021,02,2021-02,JTMUP,Joondalup Line,Up,1,1
2021-02-20,2021,02,2021-02,MTM,Midland Line,Unknown,1,1
2021-02-20,2021,02,2021-02,MTMUP,Midland Line,Up,1,1
2021-02-20,2021,02,2021-02,TTM,Thornlie Line,Unknown,1,1
2021-02-20,2021,02,2021-02,UNCLASSIFIED,Unclassified,Down,1,1
2021-02-20,2021,02,2021-02,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-02-20,2021,02,2021-02,UNCLASSIFIED,Unclassified,Up,1,1
2021-02-27,2021,02,2021-02,ATMUP,Armadale Line,Up,1,1
2021-02-27,2021,02,2021-02,FTM,Fremantle Line,Unknown,2,2
2021-02-27,2021,02,2021-02,FTMDN,Fremantle Line,Down,1,1
2021-02-27,2021,02,2021-02,JTM,Joondalup Line,Unknown,1,1
2021-02-27,2021,02,2021-02,JTMDN,Joondalup Line,Down,2,2
2021-02-27,2021,02,2021-02,JTMUP,Joondalup Line,Up,1,1
2021-02-27,2021,02,2021-02,MTM,Midland Line,Unknown,1,1
2021-02-27,2021,02,2021-02,MTMUP,Midland Line,Up,1,1
2021-02-27,2021,02,2021-02,TTM,Thornlie Line,Unknown,1,1
2021-02-27,2021,02,2021-02,UNCLASSIFIED,Unclassified,Down,1,1
2021-02-27,2021,02,2021-02,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-02-27,2021,02,2021-02,UNCLASSIFIED,Unclassified,Up,1,1
2021-04-06,2021,04,2021-04,ATMUP,Armadale Line,Up,1,1
2021-04-06,2021,04,2021-04,FTM,Fremantle Line,Unknown,3,3
2021-04-06,2021,04,2021-04,FTMDN,Fremantle Line,Down,2,2
2021-04-06,2021,04,2021-04,FTMUP,Fremantle Line,Up,2,2
2021-04-06,2021,04,2021-04,JTMDN,Joondalup Line,Down,3,2
2021-04-06,2021,04,2021-04,JTMUP,Joondalup Line,Up,1,1
2021-04-06,2021,04,2021-04,MTMDN,Midland Line,Down,1,1
2021-04-06,2021,04,2021-04,MTMUP,Midland Line,Up,1,1
2021-04-06,2021,04,2021-04,UNCLASSIFIED,Unclassified,Down,1,1
2021-04-06,2021,04,2021-04,UNCLASSIFIED,Unclassified,Up,3,3
2021-04-10,2021,04,2021-04,ATMUP,Armadale Line,Up,1,1
2021-04-10,2021,04,2021-04,FTM,Fremantle Line,Unknown,3,3
2021-04-10,2021,04,2021-04,FTMDN,Fremantle Line,Down,2,2
2021-04-10,2021,04,2021-04,FTMUP,Fremantle Line,Up,2,2
2021-04-10,2021,04,2021-04,JTMDN,Joondalup Line,Down,3,2
2021-04-10,2021,04,2021-04,JTMUP,Joondalup Line,Up,1,1
2021-04-10,2021,04,2021-04,MTMDN,Midland Line,Down,1,1
2021-04-10,2021,04,2021-04,MTMUP,Midland Line,Up,1,1
2021-04-10,2021,04,2021-04,UNCLASSIFIED,Unclassified,Down,1,1
2021-04-10,2021,04,2021-04,UNCLASSIFIED,Unclassified,Up,3,3
2021-04-17,2021,04,2021-04,ATMUP,Armadale Line,Up,1,1
2021-04-17,2021,04,2021-04,FTM,Fremantle Line,Unknown,3,3
2021-04-17,2021,04,2021-04,FTMDN,Fremantle Line,Down,2,2
2021-04-17,2021,04,2021-04,FTMUP,Fremantle Line,Up,2,2
2021-04-17,2021,04,2021-04,JTMDN,Joondalup Line,Down,3,2
2021-04-17,2021,04,2021-04,JTMUP,Joondalup Line,Up,1,1
2021-04-17,2021,04,2021-04,MTMDN,Midland Line,Down,1,1
2021-04-17,2021,04,2021-04,MTMUP,Midland Line,Up,1,1
2021-04-17,2021,04,2021-04,UNCLASSIFIED,Unclassified,Down,1,1
2021-04-17,2021,04,2021-04,UNCLASSIFIED,Unclassified,Up,3,3
2021-04-24,2021,04,2021-04,ATMUP,Armadale Line,Up,1,1
2021-04-24,2021,04,2021-04,FTM,Fremantle Line,Unknown,3,3
2021-04-24,2021,04,2021-04,FTMDN,Fremantle Line,Down,1,1
2021-04-24,2021,04,2021-04,FTMUP,Fremantle Line,Up,2,2
2021-04-24,2021,04,2021-04,JTMDN,Joondalup Line,Down,3,2
2021-04-24,2021,04,2021-04,JTMUP,Joondalup Line,Up,1,1
2021-04-24,2021,04,2021-04,MTMDN,Midland Line,Down,1,1
2021-04-24,2021,04,2021-04,MTMUP,Midland Line,Up,1,1
2021-04-24,2021,04,2021-04,UNCLASSIFIED,Unclassified,Up,2,2
2021-05-01,2021,05,2021-05,ATMUP,Armadale Line,Up,1,1
2021-05-01,2021,05,2021-05,FTM,Fremantle Line,Unknown,3,3
2021-05-01,2021,05,2021-05,FTMDN,Fremantle Line,Down,1,1
2021-05-01,2021,05,2021-05,FTMUP,Fremantle Line,Up,2,2
2021-05-01,2021,05,2021-05,JTMDN,Joondalup Line,Down,3,2
2021-05-01,2021,05,2021-05,JTMUP,Joondalup Line,Up,1,1
2021-05-01,2021,05,2021-05,MTMDN,Midland Line,Down,1,1
2021-05-01,2021,05,2021-05,MTMUP,Midland Line,Up,1,1
2021-05-01,2021,05,2021-05,UNCLASSIFIED,Unclassified,Up,2,2
2021-05-08,2021,05,2021-05,ATMUP,Armadale Line,Up,1,1
2021-05-08,2021,05,2021-05,FTM,Fremantle Line,Unknown,3,3
2021-05-08,2021,05,2021-05,FTMDN,Fremantle Line,Down,2,2
2021-05-08,2021,05,2021-05,FTMUP,Fremantle Line,Up,2,2
2021-05-08,2021,05,2021-05,JTMDN,Joondalup Line,Down,3,2
2021-05-08,2021,05,2021-05,JTMUP,Joondalup Line,Up,1,1
2021-05-08,2021,05,2021-05,MTMDN,Midland Line,Down,1,1
2021-05-08,2021,05,2021-05,MTMUP,Midland Line,Up,1,1
2021-05-08,2021,05,2021-05,UNCLASSIFIED,Unclassified,Up,2,2
2021-05-15,2021,05,2021-05,ATMDN,Armadale Line,Down,1,1
2021-05-15,2021,05,2021-05,ATMUP,Armadale Line,Up,1,1
2021-05-15,2021,05,2021-05,FTM,Fremantle Line,Unknown,2,2
2021-05-15,2021,05,2021-05,FTMUP,Fremantle Line,Up,1,1
2021-05-15,2021,05,2021-05,JTMDN,Joondalup Line,Down,3,2
2021-05-15,2021,05,2021-05,JTMUP,Joondalup Line,Up,1,1
2021-05-15,2021,05,2021-05,MTMDN,Midland Line,Down,1,1
2021-05-15,2021,05,2021-05,MTMUP,Midland Line,Up,1,1
2021-05-15,2021,05,2021-05,UNCLASSIFIED,Unclassified,Down,1,1
2021-05-15,2021,05,2021-05,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-05-15,2021,05,2021-05,UNCLASSIFIED,Unclassified,Up,3,3
2021-05-22,2021,05,2021-05,ATMDN,Armadale Line,Down,1,1
2021-05-22,2021,05,2021-05,ATMUP,Armadale Line,Up,1,1
2021-05-22,2021,05,2021-05,FTM,Fremantle Line,Unknown,2,2
2021-05-22,2021,05,2021-05,FTMUP,Fremantle Line,Up,1,1
2021-05-22,2021,05,2021-05,JTMDN,Joondalup Line,Down,3,2
2021-05-22,2021,05,2021-05,JTMUP,Joondalup Line,Up,1,1
2021-05-22,2021,05,2021-05,MTMDN,Midland Line,Down,1,1
2021-05-22,2021,05,2021-05,MTMUP,Midland Line,Up,1,1
2021-05-22,2021,05,2021-05,UNCLASSIFIED,Unclassified,Down,1,1
2021-05-22,2021,05,2021-05,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-05-22,2021,05,2021-05,UNCLASSIFIED,Unclassified,Up,3,3
2021-05-29,2021,05,2021-05,ATMDN,Armadale Line,Down,1,1
2021-05-29,2021,05,2021-05,ATMUP,Armadale Line,Up,1,1
2021-05-29,2021,05,2021-05,FTM,Fremantle Line,Unknown,2,2
2021-05-29,2021,05,2021-05,FTMUP,Fremantle Line,Up,1,1
2021-05-29,2021,05,2021-05,JTMDN,Joondalup Line,Down,3,2
2021-05-29,2021,05,2021-05,JTMUP,Joondalup Line,Up,1,1
2021-05-29,2021,05,2021-05,MTMDN,Midland Line,Down,1,1
2021-05-29,2021,05,2021-05,MTMUP,Midland Line,Up,1,1
2021-05-29,2021,05,2021-05,UNCLASSIFIED,Unclassified,Down,1,1
2021-05-29,2021,05,2021-05,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-05-29,2021,05,2021-05,UNCLASSIFIED,Unclassified,Up,3,3
2021-06-12,2021,06,2021-06,ATMDN,Armadale Line,Down,1,1
2021-06-12,2021,06,2021-06,ATMUP,Armadale Line,Up,1,1
2021-06-12,2021,06,2021-06,FTM,Fremantle Line,Unknown,2,2
2021-06-12,2021,06,2021-06,FTMUP,Fremantle Line,Up,1,1
2021-06-12,2021,06,2021-06,JTMDN,Joondalup Line,Down,3,2
2021-06-12,2021,06,2021-06,JTMUP,Joondalup Line,Up,1,1
2021-06-12,2021,06,2021-06,MTMDN,Midland Line,Down,1,1
2021-06-12,2021,06,2021-06,MTMUP,Midland Line,Up,1,1
2021-06-12,2021,06,2021-06,UNCLASSIFIED,Unclassified,Down,1,1
2021-06-12,2021,06,2021-06,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-06-12,2021,06,2021-06,UNCLASSIFIED,Unclassified,Up,3,3
2021-06-19,2021,06,2021-06,ATMDN,Armadale Line,Down,1,1
2021-06-19,2021,06,2021-06,ATMUP,Armadale Line,Up,1,1
2021-06-19,2021,06,2021-06,FTM,Fremantle Line,Unknown,2,2
2021-06-19,2021,06,2021-06,FTMUP,Fremantle Line,Up,1,1
2021-06-19,2021,06,2021-06,JTMDN,Joondalup Line,Down,3,2
2021-06-19,2021,06,2021-06,JTMUP,Joondalup Line,Up,1,1
2021-06-19,2021,06,2021-06,MTMDN,Midland Line,Down,1,1
2021-06-19,2021,06,2021-06,MTMUP,Midland Line,Up,1,1
2021-06-19,2021,06,2021-06,UNCLASSIFIED,Unclassified,Down,1,1
2021-06-19,2021,06,2021-06,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-06-19,2021,06,2021-06,UNCLASSIFIED,Unclassified,Up,3,3
2021-06-26,2021,06,2021-06,ATMDN,Armadale Line,Down,1,1
2021-06-26,2021,06,2021-06,ATMUP,Armadale Line,Up,1,1
2021-06-26,2021,06,2021-06,FTM,Fremantle Line,Unknown,2,2
2021-06-26,2021,06,2021-06,FTMUP,Fremantle Line,Up,1,1
2021-06-26,2021,06,2021-06,JTMDN,Joondalup Line,Down,3,2
2021-06-26,2021,06,2021-06,JTMUP,Joondalup Line,Up,1,1
2021-06-26,2021,06,2021-06,MTMDN,Midland Line,Down,1,1
2021-06-26,2021,06,2021-06,MTMUP,Midland Line,Up,1,1
2021-06-26,2021,06,2021-06,UNCLASSIFIED,Unclassified,Down,1,1
2021-06-26,2021,06,2021-06,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-06-26,2021,06,2021-06,UNCLASSIFIED,Unclassified,Up,3,3
2021-07-03,2021,07,2021-07,ATMDN,Armadale Line,Down,1,1
2021-07-03,2021,07,2021-07,ATMUP,Armadale Line,Up,1,1
2021-07-03,2021,07,2021-07,FTM,Fremantle Line,Unknown,2,2
2021-07-03,2021,07,2021-07,FTMUP,Fremantle Line,Up,1,1
2021-07-03,2021,07,2021-07,JTMDN,Joondalup Line,Down,3,2
2021-07-03,2021,07,2021-07,JTMUP,Joondalup Line,Up,1,1
2021-07-03,2021,07,2021-07,MTMDN,Midland Line,Down,1,1
2021-07-03,2021,07,2021-07,MTMUP,Midland Line,Up,1,1
2021-07-03,2021,07,2021-07,UNCLASSIFIED,Unclassified,Down,1,1
2021-07-03,2021,07,2021-07,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-07-03,2021,07,2021-07,UNCLASSIFIED,Unclassified,Up,3,3
2021-07-10,2021,07,2021-07,ATMBI,Armadale Line,Bidirectional,1,1
2021-07-10,2021,07,2021-07,ATMDN,Armadale Line,Down,1,1
2021-07-10,2021,07,2021-07,FTM,Fremantle Line,Unknown,2,2
2021-07-10,2021,07,2021-07,FTMUP,Fremantle Line,Up,1,1
2021-07-10,2021,07,2021-07,JTMDN,Joondalup Line,Down,3,2
2021-07-10,2021,07,2021-07,JTMUP,Joondalup Line,Up,1,1
2021-07-10,2021,07,2021-07,MTMDN,Midland Line,Down,1,1
2021-07-10,2021,07,2021-07,MTMUP,Midland Line,Up,1,1
2021-07-10,2021,07,2021-07,RTMUP,Mandurah Line,Up,1,1
2021-07-10,2021,07,2021-07,UNCLASSIFIED,Unclassified,Unknown,2,2
2021-07-10,2021,07,2021-07,UNCLASSIFIED,Unclassified,Up,1,1
2021-07-17,2021,07,2021-07,ATMBI,Armadale Line,Bidirectional,1,1
2021-07-17,2021,07,2021-07,ATMDN,Armadale Line,Down,1,1
2021-07-17,2021,07,2021-07,FTM,Fremantle Line,Unknown,2,2
2021-07-17,2021,07,2021-07,FTMUP,Fremantle Line,Up,1,1
2021-07-17,2021,07,2021-07,JTMDN,Joondalup Line,Down,3,2
2021-07-17,2021,07,2021-07,JTMUP,Joondalup Line,Up,1,1
2021-07-17,2021,07,2021-07,MTMDN,Midland Line,Down,1,1
2021-07-17,2021,07,2021-07,MTMUP,Midland Line,Up,1,1
2021-07-17,2021,07,2021-07,RTMUP,Mandurah Line,Up,1,1
2021-07-17,2021,07,2021-07,UNCLASSIFIED,Unclassified,Unknown,2,2
2021-07-17,2021,07,2021-07,UNCLASSIFIED,Unclassified,Up,1,1
2021-07-24,2021,07,2021-07,ATM,Armadale Line,Unknown,1,1
2021-07-24,2021,07,2021-07,ATMBI,Armadale Line,Bidirectional,1,1
2021-07-24,2021,07,2021-07,ATMUP,Armadale Line,Up,1,1
2021-07-24,2021,07,2021-07,FTM,Fremantle Line,Unknown,2,2
2021-07-24,2021,07,2021-07,FTMUP,Fremantle Line,Up,1,1
2021-07-24,2021,07,2021-07,JTMDN,Joondalup Line,Down,3,3
2021-07-24,2021,07,2021-07,JTMUP,Joondalup Line,Up,1,1
2021-07-24,2021,07,2021-07,MTM,Midland Line,Unknown,1,1
2021-07-24,2021,07,2021-07,MTMDN,Midland Line,Down,1,1
2021-07-24,2021,07,2021-07,MTMUP,Midland Line,Up,2,2
2021-07-24,2021,07,2021-07,RTMBI,Mandurah Line,Bidirectional,1,1
2021-07-24,2021,07,2021-07,RTMUP,Mandurah Line,Up,2,2
2021-07-24,2021,07,2021-07,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-07-24,2021,07,2021-07,UNCLASSIFIED,Unclassified,Up,2,2
2021-07-31,2021,07,2021-07,ATMBI,Armadale Line,Bidirectional,1,1
2021-07-31,2021,07,2021-07,ATMDN,Armadale Line,Down,1,1
2021-07-31,2021,07,2021-07,ATMUP,Armadale Line,Up,1,1
2021-07-31,2021,07,2021-07,FTM,Fremantle Line,Unknown,1,1
2021-07-31,2021,07,2021-07,FTMUP,Fremantle Line,Up,2,2
2021-07-31,2021,07,2021-07,JTM,Joondalup Line,Unknown,1,1
2021-07-31,2021,07,2021-07,JTMDN,Joondalup Line,Down,2,2
2021-07-31,2021,07,2021-07,JTMUP,Joondalup Line,Up,1,1
2021-07-31,2021,07,2021-07,MTMBI,Midland Line,Bidirectional,1,1
2021-07-31,2021,07,2021-07,MTMDN,Midland Line,Down,3,3
2021-07-31,2021,07,2021-07,MTMUP,Midland Line,Up,2,2
2021-07-31,2021,07,2021-07,RTMBI,Mandurah Line,Bidirectional,1,1
2021-07-31,2021,07,2021-07,RTMUP,Mandurah Line,Up,2,2
2021-07-31,2021,07,2021-07,UNCLASSIFIED,Unclassified,Down,1,1
2021-07-31,2021,07,2021-07,UNCLASSIFIED,Unclassified,Unknown,2,2
2021-08-07,2021,08,2021-08,ATMBI,Armadale Line,Bidirectional,1,1
2021-08-07,2021,08,2021-08,ATMDN,Armadale Line,Down,1,1
2021-08-07,2021,08,2021-08,ATMUP,Armadale Line,Up,1,1
2021-08-07,2021,08,2021-08,FTM,Fremantle Line,Unknown,1,1
2021-08-07,2021,08,2021-08,FTMUP,Fremantle Line,Up,2,2
2021-08-07,2021,08,2021-08,JTM,Joondalup Line,Unknown,1,1
2021-08-07,2021,08,2021-08,JTMDN,Joondalup Line,Down,2,2
2021-08-07,2021,08,2021-08,JTMUP,Joondalup Line,Up,1,1
2021-08-07,2021,08,2021-08,MTMBI,Midland Line,Bidirectional,1,1
2021-08-07,2021,08,2021-08,MTMDN,Midland Line,Down,3,3
2021-08-07,2021,08,2021-08,MTMUP,Midland Line,Up,2,2
2021-08-07,2021,08,2021-08,RTMBI,Mandurah Line,Bidirectional,1,1
2021-08-07,2021,08,2021-08,RTMUP,Mandurah Line,Up,2,2
2021-08-07,2021,08,2021-08,UNCLASSIFIED,Unclassified,Down,1,1
2021-08-07,2021,08,2021-08,UNCLASSIFIED,Unclassified,Unknown,2,2
2021-08-14,2021,08,2021-08,ATMBI,Armadale Line,Bidirectional,1,1
2021-08-14,2021,08,2021-08,ATMUP,Armadale Line,Up,1,1
2021-08-14,2021,08,2021-08,FTM,Fremantle Line,Unknown,2,2
2021-08-14,2021,08,2021-08,FTMUP,Fremantle Line,Up,1,1
2021-08-14,2021,08,2021-08,JTM,Joondalup Line,Unknown,2,2
2021-08-14,2021,08,2021-08,JTMDN,Joondalup Line,Down,2,2
2021-08-14,2021,08,2021-08,MTMDN,Midland Line,Down,1,1
2021-08-14,2021,08,2021-08,MTMUP,Midland Line,Up,2,2
2021-08-14,2021,08,2021-08,RTMBI,Mandurah Line,Bidirectional,1,1
2021-08-14,2021,08,2021-08,RTMUP,Mandurah Line,Up,2,2
2021-08-14,2021,08,2021-08,UNCLASSIFIED,Unclassified,Down,1,1
2021-08-14,2021,08,2021-08,UNCLASSIFIED,Unclassified,Unknown,1,1
2021-08-14,2021,08,2021-08,UNCLASSIFIED,Unclassified,Up,1,1
2021-08-21,2021,08,2021-08,ATMBI,Armadale Line,Bidirectional,1,1
2021-08-21,2021,08,2021-08,ATMUP,Armadale Line,Up,1,1
2021-08-21,2021,08,2021-08,FTM,Fremantle Line,Unknown,1,1
2021-08-21,2021,08,2021-08,FTMUP,Fremantle Line,Up,2,2
2021-08-21,2021,08,2021-08,JTM,Joondalup Line,Unknown,1,1
2021-08-21,2021,08,2021-08,JTMDN,Joondalup Line,Down,2,2
2021-08-21,2021,08,2021-08,JTMUP,Joondalup Line,Up,1,1
