tsr_master_id,first_seen_notice_date,last_seen_notice_date,weeks_seen,is_active,resolved_date,line_key,line_name,location_direction,affected_area,latest_location,latest_line_section,latest_distance_km,location_from_km,location_to_km,latest_stn_no,latest_max_speed,date_imposed_raw,date_imposed_normalised,latest_reason_raw,latest_reason_group,latest_date_cancelled_raw,latest_date_cancelled,master_fingerprint,row_quality,normalisation_notes
4476,2025-04-06,2026-06-28,42,1,,FTM,Fremantle Line,Unknown,FTMDN 6.800km - 7.1700km,FTMDN,FTMDN,6.800km - 7.1700km,6.8,7.17,24-09-007,30km/h,,,03-Sep-24 Structural Integrity,Structures / bridge,TBD,,c14428dfd6e50fb3b93dd4e4ddc72b5fad30127bec8beb172af365bde37b19e4,repaired,strategy=text_line; direction_not_inferred
4479,2025-04-13,2025-05-11,5,0,2025-05-11,UNCLASSIFIED,Unclassified,Unknown,Beyond Service 40.747km - 40.874km N/A,Beyond Service,Beyond Service,40.747km - 40.874km N/A,40.747,40.874,,60km/h,,,5-Aug-21 Signals,Signals / train control,Indefinite,2025-05-11,8729e5091aab520aee4e058061465e4d685f5e8fafb8b2a233d261aa138fe04f,repaired,strategy=text_line; line_not_inferred; direction_not_inferred
4692,2025-06-08,2025-06-15,2,0,2025-06-15,FTM,Fremantle Line,Unknown,FTMUP 19.490km - 19-750km,FTMUP,FTMUP,19.490km - 19-750km,19.49,19.49,25-06-034,30km/h,,,6-Jun-25 Track Geometry,Track geometry,TBA,2025-06-15,5a4cd73d41f5624e593781eae0fa9fa4f26bb706d95a3c0ec26aeca3a44de020,repaired,strategy=text_line; direction_not_inferred
4701,2025-06-15,2025-06-15,1,0,2025-06-15,MTM,Midland Line,Unknown,MTMDN 11.120km - 11.370km,MTMDN,MTMDN,11.120km - 11.370km,11.12,11.37,25-06-038,40km/h,,,10-Jun-25 New Rail,New rail / weld,TBA,2025-06-15,80ef82e1b1f8a9b63251fca08582a6ce613582a3354feb7cee7d8005db6a3802,repaired,strategy=text_line; direction_not_inferred
4740,2025-06-22,2025-06-22,1,0,2025-06-22,FTM,Fremantle Line,Unknown,FTMDN F08-900km - F08-900km,FTMDN F08-900km - F08-900km,FTMDN F08-900km - F08-900km,,,,25-06-081,40km/h,,,17-Jun-25 Track Defect,Track condition,TBD,2025-06-22,dacd1dc565022fb82a6d34dab91c27aa86e51f232464470acd8857ab971bc1f5,repaired,strategy=text_line; no_numeric_chainage_supplied; direction_not_inferred
4741,2025-06-22,2025-08-17,9,0,2025-08-17,FTM,Fremantle Line,Unknown,FTMDN 19.750km - 19.390km,FTMDN,FTMDN,19.750km - 19.390km,19.39,19.75,25-06-087,30km/h,,,18-Jun-25 Track Defect,Track condition,TBD,2025-08-17,1fb44a7422c66b5871572899df845aa2f87c4a41da6aef591b52650caddc8d58,repaired,strategy=text_line; direction_not_inferred
4763,2025-06-29,2025-06-29,1,0,2025-06-29,ATM,Armadale Line,Unknown,ATMUP 19.294km - 19.507km,ATMUP,ATMUP,19.294km - 19.507km,19.294,19.507,22-04-137,40km/h,,,22-Apr-22 Track Geometry,Track geometry,Indefinite,2025-06-29,a5ac4cbdd5e40a1d364dae5a5f9189d2092274dc1f678f513ab15289aaef0f11,repaired,strategy=text_line; direction_not_inferred
4764,2025-06-29,2025-07-27,5,0,2025-07-27,ATM,Armadale Line,Unknown,ATMUP 10.000km - 11.043km,ATMUP,ATMUP,10.000km - 11.043km,11.043,11.043,25-05-121,20km/h,,,29- May-25 Weld Defect,New rail / weld,TBD,2025-07-27,983968afae3a378f1e1a2f2ddefb670a4333fd2a02219a56e2a12318ccc3b800,repaired,strategy=text_line; direction_not_inferred
4765,2025-06-29,2025-07-13,3,0,2025-07-13,ATM,Armadale Line,Unknown,ATMUP 1.844km - 1.920km,ATMUP,ATMUP,1.844km - 1.920km,1.844,1.92,25-06-011,20km/h,,,4-Jun-2025 Track Geometry,Track geometry,TBD,2025-07-13,ee28309c13c7e9d249dca17904e95da7183447971c93f2509e49827283073c44,repaired,strategy=text_line; direction_not_inferred
4766,2025-06-29,2026-06-28,52,1,,TTM,Thornlie Line,Unknown,TTMUP 01.450km - 02.550km,TTMUP,TTMUP,01.450km - 02.550km,1.45,2.55,25-03-171,90km/h,,,31-Mar-25 New Rail,New rail / weld,TBD,,0c9d36f87c82f2de7804debe35819d068ea312402efc9f906bdf79754957e487,repaired,strategy=text_line; direction_not_inferred
4767,2025-07-06,2026-06-28,23,1,,UNCLASSIFIED,Unclassified,Unknown,Beyond Service 21.012km- N/A,Beyond Service,Beyond Service,21.012km- N/A,21.012,21.012,,20km/h,,,01-Sep-11 Pedestrian Crossing Indefinite 26.000km,Level crossing / pedestrian crossing,,,aa222d2f7a705f500a69e31bf42a96fd12dc7f65576ee719dd30f80c4053838e,repaired,strategy=text_line; line_not_inferred; direction_not_inferred
4769,2025-07-06,2025-07-13,2,0,2025-07-13,MTM,Midland Line,Unknown,40.874km MTMDN 7.900km - 8.150km 40.874km MTMDN 7.900km - 8.150km,40.874km MTMDN 7.900km - 8.150km,40.874km MTMDN 7.900km - 8.150km,40.874km MTMDN 7.900km - 8.150km,7.9,40.874,20-02-125,80km/h,,,27-Mar-20 Permanent TSR,Other / review required,Indefinite,2025-07-13,58c58e943b663fd33e9914477a8060206f87a98e29e7eef60e6caa60068a0c93,repaired,strategy=text_line; direction_not_inferred
4787,2025-07-06,2025-07-13,2,0,2025-07-13,FTM,Fremantle Line,Unknown,FTMUP 0.1600km - 1.0810km,FTMUP,FTMUP,0.1600km - 1.0810km,0.16,1.081,25-06-116,20km/h,,,27-Jun-25 Rail Surface Defect,Rail surface defect,TBD,2025-07-13,cf56da89e6c4fec5c34f476898b268824ea7de5ebad6cc0dd8165be7e95e6833,repaired,strategy=text_line; direction_not_inferred
4817,2025-07-20,2025-10-05,12,0,2025-10-05,MTM,Midland Line,Unknown,40.874km MTMDN 7.900km - 8.150km 40.874km MTMDN 7.900km - 8.150km,40.874km MTMDN 7.900km - 8.150km,40.874km MTMDN 7.900km - 8.150km,40.874km MTMDN 7.900km - 8.150km,7.9,40.874,20-03-125,80km/h,,,27-Mar-20 Permanent TSR,Other / review required,Indefinite,2025-10-05,9a2d126e04cb9e8d8f6ade25b514f563b64ceb5f93c8bee581556b53c1ca2a5c,repaired,strategy=text_line; direction_not_inferred
4835,2025-07-20,2025-11-23,19,0,2025-11-23,FTM,Fremantle Line,Unknown,FTMUP 0.1600km - 0.800km,FTMUP,FTMUP,0.1600km - 0.800km,0.16,0.8,25-06-116,30km/h,,,27-Jun-25 Rail Surface Defect,Rail surface defect,TBD,2025-11-23,f3f22eada2302da32c4d70bf8f8fa66a9e02086a314fe47244978bdba8b23e77,repaired,strategy=text_line; direction_not_inferred
4859,2025-07-27,2025-07-27,1,0,2025-07-27,ATM,Armadale Line,Unknown,ATMDN 16.000km - 21.350km,ATMDN,ATMDN,16.000km - 21.350km,21.35,21.35,25-07-074,55km/h,,,17-Jul-25 New Rail,New rail / weld,TBD,2025-07-27,8d0c3cc576f1f43841bd282fd66c057908cf1005733165806966e0696d1ac3ec,repaired,strategy=text_line; direction_not_inferred
4868,2025-08-03,2025-08-10,2,0,2025-08-10,MTM,Midland Line,Unknown,MTMUP 3.147km - 3.454km,MTMUP,MTMUP,3.147km - 3.454km,3.147,3.454,25-07-144,40km/h,,,29-Jul-25 New Rail,New rail / weld,TBD,2025-08-10,35a6b8a712e995d8d67f5659dd58e213fe3260015b16c2cc670ef7e375eea18b,repaired,strategy=text_line; direction_not_inferred
4882,2025-08-03,2025-08-03,1,0,2025-08-03,ATM,Armadale Line,Unknown,ATMBI 1.138km - 1.138km,ATMBI,ATMBI,1.138km - 1.138km,1.138,1.138,25-08-001,10km/h,,,01-Aug-25 Wing Rail,Turnout / points,TBD,2025-08-03,91e77bb5ff4079b14ad92f480efb3306074e6fe37902fb11eb76c0e67d2c8d34,repaired,strategy=text_line; direction_not_inferred
4883,2025-08-03,2025-08-03,1,0,2025-08-03,CTM,City / Central Area,Unknown,CTMDN 1.872km - 1.172km,CTMDN,CTMDN,1.872km - 1.172km,1.172,1.872,25-07-133,10km/h,,,28-Jul-25 Turnout,Turnout / points,TBD,2025-08-03,423630b790beeb5a7fbafb950e5777e81e0f2641e8461c0ab2707d3f65cc4488,repaired,strategy=text_line; direction_not_inferred
4906,2025-08-10,2025-11-02,8,0,2025-11-02,CTM,City / Central Area,Unknown,CTMDN 1.872km - 1.872km,CTMDN,CTMDN,1.872km - 1.872km,1.872,1.872,25-07-133,10km/h,,,28-Jul-25 Turnout,Turnout / points,TBA,2025-11-02,cdeb7fa6b0c18d5281cc4a2c2ac480d064439dd59d63fecb5be03badfffb91ff,repaired,strategy=text_line; direction_not_inferred
4949,2025-08-24,2025-08-24,1,0,2025-08-24,UNCLASSIFIED,Unclassified,Unknown,FREDN 19.039km - 19.750km,FREDN,FREDN,19.039km - 19.750km,19.039,19.75,25-08-069,30km/h,,,12-Aug-25 Rail Surface Defect,Rail surface defect,TBD,2025-08-24,a2822fd417d899253d6116769c561a87521c2475b465cca0a9cb16f5ac945242,repaired,strategy=text_line; line_not_inferred; direction_not_inferred
4971,2025-08-31,2025-11-09,11,0,2025-11-09,FTM,Fremantle Line,Unknown,FTMDN 19.039km - 19.750km,FTMDN,FTMDN,19.039km - 19.750km,19.039,19.75,25-08-069,30km/h,,,12-Aug-25 Rail Surface Defect,Rail surface defect,01/12/2025,2025-12-01,3d6aa1649fe1766b1efbbbc55988bcdf7d5a3abe03de23069a59b20fd875b3e0,repaired,strategy=text_line; direction_not_inferred
4974,2025-08-31,2025-08-31,1,0,2025-08-31,ATM,Armadale Line,Unknown,ATMDN 03.275km - 03.417km,ATMDN,ATMDN,03.275km - 03.417km,3.275,3.417,25-08-145,40km/h,,,26-Aug-25 New Rail,New rail / weld,TBD,2025-08-31,1e37c27aeea27635bdb4b50e9d18f51ba9f37f369144ace6732d6632935f8443,repaired,strategy=text_line; direction_not_inferred
4995,2025-09-07,2025-09-21,3,0,2025-09-21,CTM,City / Central Area,Unknown,CTMDN 1.872km - 1.872km,CTMDN,CTMDN,1.872km - 1.872km,1.872,1.872,25-07-133,10km/h,,,28-Jul-25 Turnout 07/10/2025,Turnout / points,,2025-09-21,6002e1c3dbf0502f6177237c89849d0e388ffa3424020085f3f519b27ef59676,repaired,strategy=text_line; direction_not_inferred
5004,2025-09-14,2026-05-10,35,0,2026-05-10,MTM,Midland Line,Unknown,MTMDN 9.182km - 9.650km,MTMDN,MTMDN,9.182km - 9.650km,9.182,9.65,25-09-041,30km/h,,,5-Sep-25 Rail Surface Defect,Rail surface defect,22/05/2026,2026-05-22,5942db3a7e2955395568c3741730a73bf6583303e8e0bc48e00887fcd2fed2f4,repaired,strategy=text_line; direction_not_inferred
5005,2025-09-14,2025-09-14,1,0,2025-09-14,MTM,Midland Line,Unknown,MTMUP 9.548km - 9.360km,MTMUP,MTMUP,9.548km - 9.360km,9.36,9.548,25-05-053,20km/h,,,5-Sep-25 Rail Surface Defect,Rail surface defect,TBD,2025-09-14,590f266a3d1146ff3cdada8ccb63bc96fc5e6ec2a962e7c4a611b82d765a0d50,repaired,strategy=text_line; direction_not_inferred
5019,2025-09-14,2025-09-14,1,0,2025-09-14,FTM,Fremantle Line,Unknown,FTMDN 3.623km - 3.819km,FTMDN,FTMDN,3.623km - 3.819km,3.623,3.819,25-09-042,40km/h,,,5-Sep-25 Ballast Formation,Ballast / formation,TBD,2025-09-14,8e1774819af5d0f434d508cf4feec7844d9b591f4bfa73681207737085071902,repaired,strategy=text_line; direction_not_inferred
5020,2025-09-14,2025-09-14,1,0,2025-09-14,FTM,Fremantle Line,Unknown,FTMUP 4.750km - 5.200km,FTMUP,FTMUP,4.750km - 5.200km,4.75,5.2,25-09-047,40km/h,,,9-Sep-25 New Rail,New rail / weld,TBD,2025-09-14,105914e1e0a893df9b63e07c0d16dd386030b7a970531b3ec665aec1456cc74c,repaired,strategy=text_line; direction_not_inferred
5031,2025-09-21,2025-09-21,1,0,2025-09-21,MTM,Midland Line,Unknown,MTMUP 9.548km - 9.360km,MTMUP,MTMUP,9.548km - 9.360km,9.36,9.548,25-05-053,20km/h,,,15-Sep-25 Rail Surface Defect,Rail surface defect,TBD,2025-09-21,ae2e2b4a2941a3b13d4571c058053498020123169c092728c9b8980ccbfb633f,repaired,strategy=text_line; direction_not_inferred
5040,2025-09-21,2025-09-21,1,0,2025-09-21,FTM,Fremantle Line,Unknown,FTMUP 3.588km - 3.849km,FTMUP,FTMUP,3.588km - 3.849km,3.588,3.849,25-09-065,40km/h,,,12-Sep-25 Ballast Formation,Ballast / formation,25/09/2025,2025-09-25,a3de1e69b360b247312d818c4d1ea09e1119bfa2e5e9ff9c85434d469b4750f0,repaired,strategy=text_line; direction_not_inferred
5050,2025-09-28,2026-02-15,21,0,2026-02-15,MTM,Midland Line,Unknown,MTMUP 9.548km - 9.360km,MTMUP,MTMUP,9.548km - 9.360km,9.36,9.548,25-09-069,30km/h,,,15-Sep-25 Rail Surface Defect,Rail surface defect,TBD,2026-02-15,b0e7824247f6574f6dede85c6bac13ddea9f3342a7137ddf82343a64d80c49aa,repaired,strategy=text_line; direction_not_inferred
5051,2025-09-28,2025-10-26,5,0,2025-10-26,MTM,Midland Line,Unknown,MTMUP 13.225km - 13.610km,MTMUP,MTMUP,13.225km - 13.610km,13.225,13.61,25-09-107,40km/h,,,22-Sep-25 New Rail,New rail / weld,TBD,2025-10-26,a91daa9597611628ddc81b05239464a667ef841846f135bad8bef26274bbd459,repaired,strategy=text_line; direction_not_inferred
5065,2025-09-28,2025-10-05,2,0,2025-10-05,CTM,City / Central Area,Unknown,CTMDN 1.872km - 1.872km,CTMDN,CTMDN,1.872km - 1.872km,1.872,1.872,25-07-133,10km/h,,,28-Jul-25 Turnout 10/10/2025,Turnout / points,,2025-10-05,dc698d5d5ebb8502f3b1e96fcf1db8c787297687be5980e76095f6678f8ce13c,repaired,strategy=text_line; direction_not_inferred
5094,2025-10-12,2026-04-26,29,0,2026-04-26,MTM,Midland Line,Unknown,MTMDN 7.900km - 8.150km,MTMDN,MTMDN,7.900km - 8.150km,7.9,8.15,20-03-125,80km/h,,,27-Mar-20 Permanent TSR,Other / review required,Indefinite,2026-04-26,3c7a3c00c3527cff341651b4ed86cc51928d34b250dc3fa7b3f35f124a268926,repaired,strategy=text_line; direction_not_inferred
5102,2025-10-12,2025-10-12,1,0,2025-10-12,MTM,Midland Line,Unknown,MTMDN 2.2840km - 2.933km,MTMDN,MTMDN,2.2840km - 2.933km,2.284,2.933,25-10-023,40km/h,,,04-Oct-25 Bog Hole,Other / review required,TBD,2025-10-12,ca75f7813234552e6bf1d4813f7424cbddb2fca6d944af4349eba46e3e27966b,repaired,strategy=text_line; direction_not_inferred
5116,2025-10-12,2025-10-12,1,0,2025-10-12,FTM,Fremantle Line,Unknown,FTMUP 0.1600km - 08.000km,FTMUP,FTMUP,0.1600km - 08.000km,0.16,0.16,25-06-116,30km/h,,,27-Jun-25 Rail Surface Defect,Rail surface defect,TBD,2025-10-12,8a2386ef364d57e3ba83d743f858ce53769440d4f7207598be2bcbfb236f2e9a,repaired,strategy=text_line; direction_not_inferred
5129,2025-10-19,2025-10-26,2,0,2025-10-26,MTM,Midland Line,Unknown,MTMDN 2.2840km - 2.933km,MTMDN,MTMDN,2.2840km - 2.933km,2.284,2.933,25-10-023,40km/h,,,04-Oct-25 Ballast/ Formation,Ballast / formation,TBD,2025-10-26,651f9b1d03fb60f9b7b9848824831cf94dc8473e4891ae55a4062bd9a2488036,repaired,strategy=text_line; direction_not_inferred
5173,2025-11-02,2026-01-25,13,0,2026-01-25,MTM,Midland Line,Unknown,MTMDN 13.591km - 13.695km,MTMDN,MTMDN,13.591km - 13.695km,13.591,13.695,24-09-003,20km/h,,,3-Sep-24 Turnout 01/02/2026,Turnout / points,,2026-01-25,564d385494e49026e4e9c16b853966c9514a1d5306bd7274016614732f783f7c,repaired,strategy=text_line; direction_not_inferred
5213,2025-11-09,2026-01-25,12,0,2026-01-25,CTM,City / Central Area,Unknown,CTMDN 1.872km - 1.872km,CTMDN,CTMDN,1.872km - 1.872km,1.872,1.872,25-07-133,10km/h,,,28-Jul-25 Turnout 01/03/2026,Turnout / points,,2026-01-25,9f97e02d867f5073f6acac76219481c5a455fef524cdf10eacc5c220ca46d1e3,repaired,strategy=text_line; direction_not_inferred
5215,2025-11-09,2025-11-09,1,0,2025-11-09,ATM,Armadale Line,Unknown,ATMDN 08-180km 08.280km,ATMDN 08-180km,ATMDN 08-180km,08.280km,8.28,8.28,25-11-027,20km/h,,,07-Nov-25 Track Condition,Track condition,10/11/2025,2025-11-10,3bbb9bd99272c9a79986abdb40225e77946d7c07ecefb43d3c5a7801772977d9,repaired,strategy=text_line; direction_not_inferred
5231,2025-11-16,2025-12-14,5,0,2025-12-14,JTM,Joondalup Line,Unknown,JTMDN 2.227km - 2.462km,JTMDN,JTMDN,2.227km - 2.462km,2.227,2.462,25-11-042,40km/h,,,09-Nov-25 Rail Internal Defect,Rail internal defect,TBC,2025-12-14,0c7d6304f6290d46a482549c63fa7f210b408099eb5f65d4e230390c66d112d4,repaired,strategy=text_line; direction_not_inferred
5237,2025-11-16,2026-01-04,8,0,2026-01-04,FTM,Fremantle Line,Unknown,FTMDN 19.039km - 19.750km,FTMDN,FTMDN,19.039km - 19.750km,19.039,19.75,25-07-078,40km/h,,,12-Aug-25 Rail Surface Defect,Rail surface defect,TBD,2026-01-04,fe3ce028fb9cfa0b72c4a6fd0e14a53b1b8188ec45793c0e05cecbd66aab241c,repaired,strategy=text_line; direction_not_inferred
5262,2025-11-23,2026-01-04,7,0,2026-01-04,FTM,Fremantle Line,Unknown,FTMUP 19.440km - 19.793km,FTMUP,FTMUP,19.440km - 19.793km,19.44,19.793,21-11-091,40km/h,,,15-Nov-25 Rail Surface Defect,Rail surface defect,TBD,2026-01-04,6710f6e04d5eea37bc8924451c9a6cbd0868ebcfd43cf31ccf2a920abc6511ba,repaired,strategy=text_line; direction_not_inferred
5278,2025-11-30,2026-04-19,21,0,2026-04-19,JTM,Joondalup Line,Unknown,JTMUP 40.537km - 40.430km,JTMUP,JTMUP,40.537km - 40.430km,40.43,40.537,25-11-120,40km/h,,,27- Feb-25 Rail Internal Defect,Rail internal defect,TBD,2026-04-19,69a12d02b3bb5059a97dc637f9fd4bc220d0c7cb6c1e37e6cc5774f1ae5d87f1,repaired,strategy=text_line; direction_not_inferred
5282,2025-11-30,2025-11-30,1,0,2025-11-30,JTM,Joondalup Line,Unknown,JTMDN 25.630km- 25.960km,JTMDN,JTMDN,25.630km- 25.960km,25.63,25.96,25-11-123,80km/h,09/12/2025,2025-12-09,21-Nov-25 Ultrasonic Defect,Rail internal defect,,2025-11-30,d9ec19b0fc6f94239c75e8f9569ddf3baa1fc4def559536397817b17ee6cf54a,repaired,strategy=text_line; direction_not_inferred
5283,2025-11-30,2025-12-14,3,0,2025-12-14,FTM,Fremantle Line,Unknown,FTMUP 6.950km - 7.170km,FTMUP,FTMUP,6.950km - 7.170km,6.95,7.17,25-11-112,40km/h,,,13-Jun-24 Rail Internal Defect,Rail internal defect,TBD,2025-12-14,7a5e8972107d3f1372d22e76f36e7c309e3aa30eb33e91fd7ebb2afebb98becc,repaired,strategy=text_line; direction_not_inferred
5286,2025-11-30,2026-02-01,10,0,2026-02-01,FTM,Fremantle Line,Unknown,FTMUP 0.1600km - 0.281 km,FTMUP,FTMUP,0.1600km - 0.281 km,0.16,0.281,25-06-116,30km/h,,,27-Jun-25 Rail Surface Defect,Rail surface defect,TBD,2026-02-01,286baf83b278755ab1a3c254913ce6b17ef7dce33542cc11f3773cf9de2c1fcf,repaired,strategy=text_line; direction_not_inferred
5289,2025-11-30,2026-06-28,26,1,,FTM,Fremantle Line,Unknown,FTMUP 14.510km - 14.670km,FTMUP,FTMUP,14.510km - 14.670km,14.51,14.67,25-11-113,30km/h,,,21-Nov-25 Rail Surface Defect,Rail surface defect,01/03/2027,,59edd0f7fba0349c0321bf0f5cd2af02fc78eaee7f11a0b0a905d01e7185cd80,repaired,strategy=text_line; direction_not_inferred
5309,2025-12-07,2026-01-25,5,0,2026-01-25,JTM,Joondalup Line,Unknown,JTMDN 25.630km- 25.960km,JTMDN,JTMDN,25.630km- 25.960km,25.63,25.96,25-11-123,80km/h,,,21-Nov-25 Ultrasonic Defect,Rail internal defect,TBD,2026-01-25,e4fa5f48d32e0c2860fe470855b84c33cbe8447fddd9a880354f755166aeceb5,repaired,strategy=text_line; direction_not_inferred
5336,2025-12-14,2025-12-28,3,0,2025-12-28,JTM,Joondalup Line,Unknown,JTMDN 25.630km- 25.960km,JTMDN,JTMDN,25.630km- 25.960km,25.63,25.96,25-11-123,80km/h,08/01/2026,2026-01-08,21-Nov-25 Ultrasonic Defect,Rail internal defect,,2025-12-28,dec3e38ca93bdf5a31fff1de5cb5f3b88c1841ee1e229d0c680e36313ee6f82f,repaired,strategy=text_line; direction_not_inferred
5363,2025-12-21,2026-01-25,6,0,2026-01-25,JTM,Joondalup Line,Unknown,JTMUP 27.000 - 27.390km,JTMUP,JTMUP,27.000 - 27.390km,27.39,27.39,25-11-112,60km/h,,,19-Dec-25 Ballast/Formation,Ballast / formation,TBD,2026-01-25,3836e76cc8b7e64eb44a6b61408366b96bcac49581d99bbf42e6795ae60de97b,repaired,strategy=text_line; direction_not_inferred
5365,2025-12-21,2026-05-17,22,0,2026-05-17,FTM,Fremantle Line,Unknown,FTMDN 6.800km - 7.1700km,FTMDN,FTMDN,6.800km - 7.1700km,6.8,7.17,24-09-007,30km/h,,,03-Sep-24 Structural Integrity TBD,Structures / bridge,25-06-116,2026-05-17,7aa0c5f453a097a8062296fd9772a1e7e1f070d7eaf1d5de142054438a4e4b8c,repaired,strategy=text_line; direction_not_inferred
5371,2025-12-21,2026-01-04,3,0,2026-01-04,FTM,Fremantle Line,Unknown,FTMUP 4.748km - 4.920km,FTMUP,FTMUP,4.748km - 4.920km,4.748,4.92,21-12-040,40km/h,,,10-Dec-25 Platform Gap,Platform / station,TBD,2026-01-04,6b08636c2d86c66ee7a1ff0711ef0eaede5bd688f7dbb3877ec2c038173e3f59,repaired,strategy=text_line; direction_not_inferred
5385,2025-12-28,2026-06-28,27,1,,JTM,Joondalup Line,Unknown,JTMDN 25.630km - 25.960km,JTMDN,JTMDN,25.630km - 25.960km,25.63,25.96,24-09-096,80km/h,,,18-Sep-24 Turnout,Turnout / points,Permanent TSR,,acf603ad888b9e8344dae4b41f4ef04d5ad56d4fc4690aa0820e7e7700adbdcc,repaired,strategy=text_line; direction_not_inferred
5448,2026-01-11,2026-04-12,14,0,2026-04-12,FTM,Fremantle Line,Unknown,FTMUP 19.440km - 19.793km,FTMUP,FTMUP,19.440km - 19.793km,19.44,19.793,25-07-078,40km/h,,,15-Nov-25 Rail Surface Defect,Rail surface defect,01/09/2026,2026-09-01,f630b2d196ea86a11164a3b61051b416c8eace7e2b06bb4cce6e6ec11a203b23,repaired,strategy=text_line; direction_not_inferred
5518,2026-02-01,2026-02-15,3,0,2026-02-15,JTM,Joondalup Line,Unknown,JTMUP 27.000 - 27.390km,JTMUP,JTMUP,27.000 - 27.390km,27.39,27.39,25-12-093,60km/h,,,19-Dec-25 Ballast/Formation,Ballast / formation,TBD,2026-02-15,d290b21e25dc3545536edaf1d238d005b44250af111bf6ae68b03f9428da761d,repaired,strategy=text_line; direction_not_inferred
5526,2026-02-08,2026-04-26,12,0,2026-04-26,UNCLASSIFIED,Unclassified,Unknown,Beyond Service 40.747km - 40.874km,Beyond Service,Beyond Service,40.747km - 40.874km,40.747,40.874,21-08-024,60km/h,,,05-Aug-21 Signals,Signals / train control,Indefinite,2026-04-26,4e895cf37a310113ff9703207e96ac5367ad3fc0ddccf2d5fd4629385071ba3a,repaired,strategy=text_line; line_not_inferred; direction_not_inferred
5527,2026-02-08,2026-02-15,2,0,2026-02-15,CTM,City / Central Area,Unknown,CTMUP 0.948km - 1.069km,CTMUP,CTMUP,0.948km - 1.069km,0.948,1.069,26-02-018,20km/h,,,03-Feb-26 Ultrasonic Defect,Rail internal defect,TBA,2026-02-15,3de332334a839a438dfc19ff1b4e7aa04a67f8d69a57be42e7be894033a8a7ba,repaired,strategy=text_line; direction_not_inferred
5534,2026-02-08,2026-02-08,1,0,2026-02-08,MTM,Midland Line,Unknown,MTMUP 9.200km - 9-548km,MTMUP,MTMUP,9.200km - 9-548km,9.2,9.2,26-02-032,20km/h,,,3-Feb-26 New Rail,New rail / weld,TBD,2026-02-08,baabc79abab88e67ae7f1763336b3db47553ef44e229a756f86251c68fd609b1,repaired,strategy=text_line; direction_not_inferred
5546,2026-02-08,2026-04-26,12,0,2026-04-26,FTM,Fremantle Line,Unknown,FTMUP 0.1600km - 0.281 km,FTMUP,FTMUP,0.1600km - 0.281 km,0.16,0.281,25-06-116,30km/h,,,27-Jun-25 Structural Integrity TBD,Structures / bridge,25-07-078,2026-04-26,0add6201d902aa8b3b79e0e57132a5c212c659a68de628fdc150a4393ae387ac,repaired,strategy=text_line; direction_not_inferred
5573,2026-02-15,2026-03-15,5,0,2026-03-15,RTM,Mandurah Line,Unknown,RTMDN 37.550km - 37.650km,RTMDN,RTMDN,37.550km - 37.650km,37.55,37.65,26-02-088,80km/h,,,11-Feb-26 Earthworks Compromised,Ballast / formation,TBA,2026-03-15,7b54c564aeb95887543896a7b59fd59cd0fae2f63e0b5d466da238edf8901f8f,repaired,strategy=text_line; direction_not_inferred
5576,2026-02-22,2026-04-26,10,0,2026-04-26,CTM,City / Central Area,Unknown,CTMUP 0.948km - 1.069km,CTMUP,CTMUP,0.948km - 1.069km,0.948,1.069,26-02-018,20km/h,04/05/2026,2026-05-04,03-Feb-26 Ultrasonic Defect,Rail internal defect,,2026-04-26,a2a9f2137dd7ca1eea6048d3c82f7adc447be5cdf92d445adb68559aeb44f4dd,repaired,strategy=text_line; direction_not_inferred
5654,2026-03-15,2026-04-05,4,0,2026-04-05,JTM,Joondalup Line,Unknown,JTMUP 19.220km - 19.328km,JTMUP,JTMUP,19.220km - 19.328km,19.22,19.328,26-03-010,40km/h,,,27- Feb- 26 Turnout 05/04/2026,Turnout / points,,2026-04-05,020cb0bf44decf6c0a1e70e0cb2e3d8771d6c284e65bc58216a00c3b87b80bb4,repaired,strategy=text_line; direction_not_inferred
5682,2026-03-22,2026-03-22,1,0,2026-03-22,UNCLASSIFIED,Unclassified,Unknown,FXO3BI 11.630km - 11.680km,FXO3BI,FXO3BI,11.630km - 11.680km,11.63,11.68,26-03-123,10km/h,,,19-Mar-26 Heat Kick,Track condition,23/03/2026,2026-03-23,1c66df14a3c58670b97b124831cd07540a90bf0f6f284ad6a1732f94228149d1,repaired,strategy=text_line; line_not_inferred; direction_not_inferred
5731,2026-04-12,2026-06-28,12,1,,MTM,Midland Line,Unknown,MTMDN 0.580km - 0.800km,MTMDN,MTMDN,0.580km - 0.800km,0.58,0.8,24-09-124,60km/h,,,24-Sep-24 Noise Mitigation,Noise mitigation,TBD,,4826e9fc083bd0b424eb6ab1c5f1c1262bf8a5d662f5d06a019c7e7fc1de8a33,repaired,strategy=text_line; direction_not_inferred
5740,2026-04-12,2026-04-19,2,0,2026-04-19,JTM,Joondalup Line,Unknown,JTMUP 19.220km - 19.328km,JTMUP,JTMUP,19.220km - 19.328km,19.22,19.328,26-03-010,40km/h,,,27- Feb- 26 Turnout,Turnout / points,TBA,2026-04-19,828582adfb67861fd64a3239fd0a1303643f297c7c7ec21078ae7f10dd1a9a44,repaired,strategy=text_line; direction_not_inferred
