tsr_record_id,tsr_master_id,notice_date,location,line_section,distance_km,stn_no,max_speed,date_imposed,reason,date_cancelled,source_pdf,source_url,source_page,source_row_number
5259,2,2024-07-21,,,,,,,21-02-108,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,8
5260,4056,2024-07-21,FTMUP,FTMUP,14.8800km - 15.2780km,,,,TBD,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,9
5261,2,2024-07-21,,,,,,,24-01-050,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,10
5262,2,2024-07-21,,,,,,,Damage,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,11
5263,3906,2024-07-21,FTMDN,FTMDN,6.9500km - 7.1700km,,,,Structural Integrity,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,12
5264,3908,2024-07-21,FTMUP,FTMUP,0.1600km - 0.6700km,,,,Structural Integrity,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,13
5265,2,2024-07-21,,,,,,,22-10-158,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,14
5266,3905,2024-07-21,FTMUP,FTMUP,6.9500km - 7.1700km,,,,Structural Integrity,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,15
5267,5190,2024-07-21,FTMDN,FTMDN,1.1900km - 1.0900km,,,,Miscellaneous,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,16
5268,2,2024-07-21,,,,,,,24-06-205,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,17
5269,5123,2024-07-21,MTMDN,MTMDN,7.900km - 8.1500km,,,,Turnout,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,18
5270,3918,2024-07-21,MTMUP,MTMUP,0.7170km - 1.6250km,,,,Noise Mitigation,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,19
5271,2,2024-07-21,,,,,,,21-09-156,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,20
5272,4068,2024-07-21,MTMDN,MTMDN,0.6600km - 1.3000km,,,,Track Geometry,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,21
5273,3920,2024-07-21,MTMUP,MTMUP,8.1000km - 8.2000km,,,,Turnout,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,22
5274,2,2024-07-21,,,,,,,24-01-252,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,23
5275,5064,2024-07-21,MTMDN,MTMDN,13.5940km - 13.6950km,,,,Points Fault,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,24
5276,5201,2024-07-21,JTMDM,JTMDM,25.8480km - 25.9600km,,,,Turnout,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,25
5277,2,2024-07-21,,,,,,,20-04-157,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,26
5278,3930,2024-07-21,JTMDN,JTMDN,19.1500km - 20.1500km,,,,Turnout,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,27
5279,3932,2024-07-21,JTMUP,JTMUP,19.1500km - 20.1500km,,,,Turnout,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,28
5280,2,2024-07-21,,,,,,,22-01-042,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,29
5281,5205,2024-07-21,JTXBI,JTXBI,53.9470km - 54.1120km,,,,Turnout,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,30
5282,5207,2024-07-21,JTMUP,JTMUP,8.6890km - 8.9890km,,,,Track Geometry,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,31
5283,2,2024-07-21,,,,,,,24-03-137,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,32
5284,5208,2024-07-21,ARMUP,ARMUP,19.294km - 19.5070km,,,,Track Geometry,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,33
5285,5107,2024-07-21,ARMUP,ARMUP,16.8200km - 17.0000km,,,,Track Geometry,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,34
5286,2,2024-07-21,,,,,,,21-10-155,,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,3,35
5287,2,2024-07-28,,,,,,,STN No.,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,1
5288,2,2024-07-28,,,,,,,Cancelled,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,2
5289,3902,2024-07-28,Beyond Service,Beyond Service,21.012km - 26.000km,,20km/h,,Pedestrian Crossing Issue,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,3
5290,5290,2024-07-28,Beyond Service,Beyond Service,40.747km - 40.874km,,60km/h,,Signals,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,4
5291,2,2024-07-28,,,,,,,21-08-024,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,5
5292,5292,2024-07-28,FTMUP,FTMUP,14.880km - 15.278km,,40km/h,,TBD,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,6
5293,2,2024-07-28,,,,,,,24-01-050,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,7
5294,2,2024-07-28,,,,,,,Damage,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,8
5295,5295,2024-07-28,FTMDN,FTMDN,6.950km - 7.170km,,40km/h,,Structural Integrity,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,9
5296,5296,2024-07-28,FTMUP,FTMUP,0.160km - 0.670km,,30km/h,,Structural Integrity,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,10
5297,2,2024-07-28,,,,,,,22-10-158,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,11
5298,5298,2024-07-28,FTMUP,FTMUP,6.950km - 7.170km,,40km/h,,Structural Integrity,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,12
5299,5299,2024-07-28,FTMDN,FTMDN,1.190km - 1.090km,,20km/h,,Miscellaneous,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,13
5300,2,2024-07-28,,,,,,,24-06-205,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,14
5301,3916,2024-07-28,MTMDN,MTMDN,7.900km - 8.150km,,80km/h,,Turnout,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,15
5302,5302,2024-07-28,MTMUP,MTMUP,0.717km - 1.625km,,60km/h,,Noise Mitigation,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,16
5303,2,2024-07-28,,,,,,,21-09-156,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,17
5304,5304,2024-07-28,MTMDN,MTMDN,0.660km - 1.300km,,40km/h,,Track Geometry,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,18
5305,5305,2024-07-28,MTMUP,MTMUP,8.100km - 8.200km,,80km/h,,Turnout,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,19
5306,2,2024-07-28,,,,,,,24-01-252,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,20
5307,5307,2024-07-28,MTMDN,MTMDN,13.594km - 13.695km,,20km/h,,Points Fault,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,21
5308,4746,2024-07-28,JTMDM,JTMDM,25.848km - 25.960km,,80km/h,,Turnout,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,22
5309,2,2024-07-28,,,,,,,20-04-157,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,23
5310,5310,2024-07-28,JTMDN,JTMDN,19.150km - 20.150km,,80km/h,,Turnout,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,24
5311,5311,2024-07-28,JTMUP,JTMUP,19.150km - 20.150km,,80km/h,,Turnout,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,25
5312,2,2024-07-28,,,,,,,22-01-042,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,26
5313,5313,2024-07-28,JTXBI,JTXBI,53.947km - 54.112km,,40km/h,,Turnout,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,27
5314,5314,2024-07-28,JTMUP,JTMUP,8.689km - 8.989km,,80km/h,,Track Geometry,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,28
5315,2,2024-07-28,,,,,,,24-03-137,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,29
5316,5316,2024-07-28,ARMUP,ARMUP,19.294km - 19.507km,,40km/h,,Track Geometry,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,30
5317,5317,2024-07-28,ARMUP,ARMUP,16.820km - 17.000km,,60km/h,,Track Geometry,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,31
5318,2,2024-07-28,,,,,,,21-10-155,,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,3,32
5319,2,2024-08-04,,,,,,,STN No.,,Weekly Notice No. 31 Week Commencing 4 August 2024__bb28f35f8a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/August/Weekly Notice No. 31 Week Commencing 4 August 2024.pdf?ver=sos4w9iteGCAfZna8Fx-rw%3d%3d,3,1
5320,2,2024-08-04,,,,,,,Cancelled,,Weekly Notice No. 31 Week Commencing 4 August 2024__bb28f35f8a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/August/Weekly Notice No. 31 Week Commencing 4 August 2024.pdf?ver=sos4w9iteGCAfZna8Fx-rw%3d%3d,3,2
5321,3902,2024-08-04,Beyond Service,Beyond Service,21.012km - 26.000km,,20km/h,,Pedestrian Crossing Issue,,Weekly Notice No. 31 Week Commencing 4 August 2024__bb28f35f8a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/August/Weekly Notice No. 31 Week Commencing 4 August 2024.pdf?ver=sos4w9iteGCAfZna8Fx-rw%3d%3d,3,3
5322,5290,2024-08-04,Beyond Service,Beyond Service,40.747km - 40.874km,,60km/h,,Signals,,Weekly Notice No. 31 Week Commencing 4 August 2024__bb28f35f8a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/August/Weekly Notice No. 31 Week Commencing 4 August 2024.pdf?ver=sos4w9iteGCAfZna8Fx-rw%3d%3d,3,4
5323,2,2024-08-04,,,,,,,21-08-024,,Weekly Notice No. 31 Week Commencing 4 August 2024__bb28f35f8a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/August/Weekly Notice No. 31 Week Commencing 4 August 2024.pdf?ver=sos4w9iteGCAfZna8Fx-rw%3d%3d,3,5
