source_pdf_id,notice_date,filename,url,status,tsr_table_count,tsr_row_count,rejected_row_count,artifact_row_count,extraction_strategy,last_error
261,2024-02-04,Weekly Notice No. 5 Week Commencing 4 February 2024__06a4c8cf64.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/February/Weekly Notice No. 5 Week Commencing 4 February 2024.pdf?ver=8RClXsaWUYOpECDdB9G6KA%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
262,2024-02-11,Weekly Notice No. 6 Week Commencing 11 February 2024__b37fa47d19.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/February/Weekly Notice No. 6 Week Commencing 11 February 2024.pdf?ver=Mv90evF6BDaElgoH6Zqklw%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
263,2024-02-18,Weekly Notice No. 7 Week Commencing 18 February 2024__727801c87a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/February/Weekly Notice No. 7 Week Commencing 18 February 2024.pdf?ver=kyLIoONkMrT7ai9MtZny9Q%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
264,2024-02-25,Weekly Notice No. 8 Week Commencing 25 February 2024__475b99b761.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/February/Weekly Notice No. 8 Week Commencing 25 February 2024.pdf?ver=uj0TAOMwg0c%3d,processed,2,22,0,0,table_lines:1;text_line:1,
265,2024-03-03,Weekly Notice No. 9 Week Commencing 3 March 2024__181ac4db82.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/March/Weekly Notice No. 9 Week Commencing 3 March 2024.pdf?ver=3rFIPlyJRWRL2aYSJvpaAQ%3d%3d,processed,2,22,0,0,text_line:2,
266,2024-03-10,Weekly Notice No. 10 Week Commencing 10 March 2024__865e903444.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/March/Weekly Notice No. 10 Week Commencing 10 March 2024.pdf?ver=JBxu1usHSL7hwOVtepIy4g%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
267,2024-03-17,Weekly Notice No. 11 Week Commencing 17 March 2024__9a39ecb0b1.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/March/Weekly Notice No. 11 Week Commencing 17 March 2024.pdf?ver=j__FxORFLYZQWwOP_9NJbw%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
268,2024-03-24,Weekly Notice No. 12 Week Commencing 24 March 2024__296ae11369.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/March/Weekly Notice No. 12 Week Commencing 24 March 2024.pdf?ver=LwKSZSTKCoo-itTXIO0gpQ%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
269,2024-03-31,Weekly Notice No. 13 Week Commencing 31 March 2024__52f389a0a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/March/Weekly Notice No. 13 Week Commencing 31 March 2024.pdf?ver=xpd85rL3rtq4wt2L8kfUSA%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
270,2024-04-07,Weekly Notice No. 14 Week Commencing 7 April 2024__21b964a518.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/April/Weekly Notice No. 14 Week Commencing 7 April 2024.pdf?ver=4zfF4wk0wtzcn1_hEv8eTg%3d%3d,missing,0,0,0,0,,Unable to download PDF. Last error: 404 Not Found: https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working%20with%20PTA/Safety%20resources/Weekly%20Notices/Previous%20Years/2024/April/Weekly%20Notice%20No.%2014%20Week%20Commencing%207%20April%202024.pdf
271,2024-04-14,Weekly Notice No. 15 Week Commencing 14 April 2024__7b3723b993.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/April/Weekly Notice No. 15 Week Commencing 14 April 2024.pdf?ver=8sArQw-UTNZrGnVjVWrCgw%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
272,2024-04-21,Weekly Notice No. 16 Week Commencing 21 April 2024__2f2337722d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/April/Weekly Notice No. 16 Week Commencing 21 April 2024.pdf?ver=lzVgz2iZEgtLlGG7_fmakQ%3d%3d,processed,2,22,0,0,text_line:2,
273,2024-04-28,Weekly Notice No. 17 Week Commencing 28 April 2024__16480f5dd3.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/April/Weekly Notice No. 17 Week Commencing 28 April 2024.pdf?ver=mYn4xZ0eVc2By8V3qqIhSA%3d%3d,processed,2,21,0,0,text_line:2,
274,2024-05-05,Weekly Notice No. 18 Week Commencing 5 May 2024__8b7518f0d6.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/May/Weekly Notice No. 18 Week Commencing 5 May 2024.pdf?ver=SIci-4QSH3Ec15GHX0fugw%3d%3d,processed,2,20,0,0,table_lines:1;text_line:1,
275,2024-05-12,Weekly Notice No. 19 Week Commencing 12 May 2024__eb3f6feb19.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/May/Weekly Notice No. 19 Week Commencing 12 May 2024.pdf?ver=qGxQw3utYHZ368LYI8Of7g%3d%3d,processed,2,14,0,0,table_lines:1;text_line:1,
276,2024-05-19,Weekly Notice No. 20 Week Commencing 19 May 2024__2fe8e6dde4.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/May/Weekly Notice No. 20 Week Commencing 19 May 2024.pdf?ver=i4n-x5EZOnEotDScI6ibSA%3d%3d,processed,2,13,0,0,table_lines:1;text_line:1,
277,2024-05-26,Weekly Notice No. 21 Week Commencing 26 May 2024__9ce315fd16.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/May/Weekly Notice No. 21 Week Commencing 26 May 2024.pdf?ver=RtJVSUHur3P0z-xaz21Qww%3d%3d,processed,2,13,0,0,table_lines:1;text_line:1,
278,2024-06-02,Weekly Notice No. 22 Week Commencing 2 June 2024__da716830b0.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/June/Weekly Notice No. 22 Week Commencing 2 June 2024.pdf?ver=Emjr_HkhkHAR1xjYYnpPtg%3d%3d,processed,2,13,0,0,table_lines:1;text_line:1,
279,2024-06-09,Weekly Notice No. 23 Week Commencing 9 June 2024__e4576e6aba.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/June/Weekly Notice No. 23 Week Commencing 9 June 2024.pdf?ver=kh5fxq_ATYMi2I5o6c8dOg%3d%3d,processed,2,20,0,0,table_lines:1;text_line:1,
280,2024-06-16,Weekly Notice No. 24 Week Commencing 16 June 2024__046ce44c6b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/June/Weekly Notice No. 24 Week Commencing 16 June 2024.pdf?ver=IcB0WgG_nEktsFr6HKWoEA%3d%3d,processed,2,19,0,0,table_lines:1;text_line:1,
281,2024-06-23,Weekly Notice No. 25 Week Commencing 23 June 2024__049cde09b2.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/June/Weekly Notice No. 25 Week Commencing 23 June 2024.pdf?ver=WjazQBwF5BTcENYdd-Oavg%3d%3d,processed,2,20,0,0,table_lines:1;text_line:1,
282,2024-06-30,Weekly Notice No. 26 Week Commencing 30 June 2024__8bc5f11216.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/June/Weekly Notice No. 26 Week Commencing 30 June 2024.pdf?ver=IC7x9tk_cASE7FU3Lwnt9w%3d%3d,processed,2,18,0,0,table_lines:1;text_line:1,
283,2024-07-07,Weekly Notice No. 27 Week Commencing 7 July 2024__c587c93f79.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 27 Week Commencing 7 July 2024.pdf?ver=i6zjPuttvEaz7bEjEa43Rg%3d%3d,processed,2,23,0,0,table_lines:1;text_line:1,
284,2024-07-14,Weekly Notice No. 28 Week Commencing 14 July 2024__21ab969e26.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 28 Week Commencing 14 July 2024.pdf?ver=Y3DSEBJc-EW0YeuMUyVcmQ%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
285,2024-07-21,Weekly Notice No. 29 Week Commencing 21 July 2024__48cf10e05d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 29 Week Commencing 21 July 2024.pdf?ver=eUBQGiyOabZVxzlgNsEtVA%3d%3d,processed,2,20,0,0,table_lines:1;text_line:1,
286,2024-07-28,Weekly Notice No. 30 Week Commencing 28 July 2024__9e40ebd6a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/July/Weekly Notice No. 30 Week Commencing 28 July 2024.pdf?ver=NzyDHbzwaCJzHQIyX_T3Lw%3d%3d,processed,2,19,0,0,table_lines:1;text_line:1,
287,2024-08-04,Weekly Notice No. 31 Week Commencing 4 August 2024__bb28f35f8a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/August/Weekly Notice No. 31 Week Commencing 4 August 2024.pdf?ver=sos4w9iteGCAfZna8Fx-rw%3d%3d,processed,2,19,0,0,table_lines:1;text_line:1,
288,2024-08-11,Weekly Notice No. 32 Week Commencing 11 August 2024__7612b07d10.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/August/Weekly Notice No. 32 Week Commencing 11 August 2024.pdf?ver=Iejvpfrutoeutsxk58XWeQ%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
289,2024-08-18,Weekly Notice No. 33 Week Commencing 18 August 2024__fd13e9c440.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/August/Weekly Notice No. 33 Week Commencing 18 August 2024.pdf?ver=65jR1-JVP_0f2zQzro_22w%3d%3d,processed,2,18,0,0,table_lines:1;text_line:1,
290,2024-08-25,Weekly Notice No. 34 Week Commencing 25 August 2024__2d7cc7454b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/August/Weekly Notice No. 34 Week Commencing 25 August 2024.pdf?ver=y7G3naMe-bYdUci7B82LlA%3d%3d,processed,2,21,0,0,table_lines:1;text_line:1,
291,2024-09-01,Weekly Notice No. 35 Week Commencing 1st September 2024__a8ebace841.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/September/Weekly Notice No. 35 Week Commencing 1st September 2024.pdf?ver=ALLKrikejWL0viNXYk1xag%3d%3d,processed,2,21,0,0,table_lines:1;text_line:1,
292,2024-09-08,Weekly Notice No. 36 Week Commencing 8 September 2024__9bc7bb89e2.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/September/Weekly Notice No. 36 Week Commencing 8 September 2024.pdf?ver=aS3m1jhnPyqCsEF2HQdmuQ%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
293,2024-09-15,Weekly Notice No. 37 Week Commencing 15 September 2024__4d6bf3ebe8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/September/Weekly Notice No. 37 Week Commencing 15 September 2024.pdf?ver=0kzqtRKONs3yZ6rU47SlAA%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
294,2024-09-22,Weekly Notice No. 38 Week Commencing 22 September 2024__f536a3bd27.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/September/Weekly Notice No. 38 Week Commencing 22 September 2024.pdf?ver=ECPKSg1937YpGhKR2utpNA%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
295,2024-09-29,Weekly Notice No. 39 Week Commencing 29 September 2024__4465a2201e.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/September/Weekly Notice No. 39 Week Commencing 29 September 2024.pdf?ver=-dZ6B4jMXNsGAVlwGcvBUw%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
296,2024-10-06,Weekly Notice No. 40 Week Commencing 6 October 2024__e4d510efd8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/October/Weekly Notice No. 40 Week Commencing 6 October 2024.pdf?ver=Mcy7uJ4ZeZIf8F_FkRSiOQ%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
297,2024-10-13,Weekly Notice No. 41 Week Commencing 13 October 2024__83fabd7e10.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/October/Weekly Notice No. 41 Week Commencing 13 October 2024.pdf?ver=oTPXJRPqoKk8Y9H50McpfA%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
298,2024-10-20,Weekly Notice No. 42 Week Commencing 20 October 2024__f631c17c2d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/October/Weekly Notice No. 42 Week Commencing 20 October 2024.pdf?ver=PVvqLPjMFHij9iF9-sbsmA%3d%3d,missing,0,0,0,0,,Unable to download PDF. Last error: 404 Not Found: https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working%20with%20PTA/Safety%20resources/Weekly%20Notices/Previous%20Years/2024/October/Weekly%20Notice%20No.%2042%20Week%20Commencing%2020%20October%202024.pdf
299,2024-10-27,Weekly Notice No. 43 Week Commencing 27 October 2024__9f70282c70.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/October/Weekly Notice No. 43 Week Commencing 27 October 2024.pdf?ver=dmxv8jEqsnMsPym_tQQcTw%3d%3d,missing,0,0,0,0,,Unable to download PDF. Last error: 404 Not Found: https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working%20with%20PTA/Safety%20resources/Weekly%20Notices/Previous%20Years/2024/October/Weekly%20Notice%20No.%2043%20Week%20Commencing%2027%20October%202024.pdf
300,2024-11-03,Weekly Notice No. 44 Week Commencing 3 November 2024__3d58aa94e9.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/November/Weekly Notice No. 44 Week Commencing 3 November 2024.pdf?ver=CqH0tiPqmYZ1ahwR_TwHjQ%3d%3d,missing,0,0,0,0,,Unable to download PDF. Last error: 404 Not Found: https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working%20with%20PTA/Safety%20resources/Weekly%20Notices/Previous%20Years/2024/November/Weekly%20Notice%20No.%2044%20Week%20Commencing%203%20November%202024.pdf
301,2024-11-10,Weekly Notice No. 45 Week Commencing 10 November 2024__93eabbbd74.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/November/Weekly Notice No. 45 Week Commencing 10 November 2024.pdf?ver=yOTWWi-kl-V49pZET5T2Dg%3d%3d,missing,0,0,0,0,,Unable to download PDF. Last error: 404 Not Found: https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working%20with%20PTA/Safety%20resources/Weekly%20Notices/Previous%20Years/2024/November/Weekly%20Notice%20No.%2045%20Week%20Commencing%2010%20November%202024.pdf
302,2024-11-17,Weekly Notice No. 46 Week Commencing 17 November 2024__74cdec041b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/November/Weekly Notice No. 46 Week Commencing 17 November 2024.pdf?ver=ZuGDxwpBReKIWZhrUSXSHg%3d%3d,missing,0,0,0,0,,Unable to download PDF. Last error: 404 Not Found: https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working%20with%20PTA/Safety%20resources/Weekly%20Notices/Previous%20Years/2024/November/Weekly%20Notice%20No.%2046%20Week%20Commencing%2017%20November%202024.pdf
303,2024-11-24,Weekly Notice No. 47 Week Commencing 24 November 2024__68ce95bda4.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/November/Weekly Notice No. 47 Week Commencing 24 November 2024.pdf?ver=dY7iiqQ1tcDQ6Ok1rao6BA%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
304,2024-12-01,Weekly Notice No. 48 Week Commencing 1 December 2024__054ed65319.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/December/Weekly Notice No. 48 Week Commencing 1 December 2024.pdf?ver=SohwEr9cwl0eU8VZmYiC0A%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
305,2024-12-08,Weekly Notice No. 49 Week Commencing 8 December 2024__828e26e8f0.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/December/Weekly Notice No. 49 Week Commencing 8 December 2024.pdf?ver=a3kCASKB0I4hGyyTLJi5eA%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
306,2024-12-15,Weekly Notice No. 50 Week Commencing 15 December 2024__0fdc9c5115.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/December/Weekly Notice No. 50 Week Commencing 15 December 2024.pdf?ver=uyMOo03qDSI3XTN82NPqUg%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
307,2024-12-22,Weekly Notice No. 51 Week Commencing 22 December 2024__b2ec62f052.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/December/Weekly Notice No. 51 Week Commencing 22 December 2024.pdf?ver=TgLlGykHJ9LjpUca7Zx11g%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
308,2024-12-29,Weekly Notice No. 52 Week Commencing 29 December 2024__bba5eadfdc.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/December/Weekly Notice No. 52 Week Commencing 29 December 2024.pdf?ver=cb3csrdyNAxX9l11uJEudQ%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
309,2025-01-05,Weekly Notice No. 1 Week Commencing 5 January 2025__28574ccf74.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/January/Weekly Notice No. 1 Week Commencing 5 January 2025.pdf?ver=R-sovyQ1JUHEh3Kp8naC_Q%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
310,2025-01-12,Weekly Notice No. 2 Week Commencing 12 January 2025__23c2ebd3a0.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/January/Weekly Notice No. 2 Week Commencing 12 January 2025.pdf?ver=UVvlcmee82pglQ6EUW5AxQ%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
311,2025-01-19,Weekly Notice No. 3 Week Commencing 19 January 2025__b20456fe06.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/January/Weekly Notice No. 3 Week Commencing 19 January 2025.pdf?ver=sTFTvpZD3-2HxpGgJPhbHQ%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
312,2025-01-26,Weekly Notice No. 4 Week Commencing 26 January 2025__9cd01259b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/January/Weekly Notice No. 4 Week Commencing 26 January 2025.pdf?ver=YxNm7ClpY7jZ21LXuFYgcQ%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
313,2025-02-02,Weekly Notice No. 5 Week Commencing 2 February 2025__acc5308c09.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/February/Weekly Notice No. 5 Week Commencing 2 February 2025.pdf?ver=ymVu4-RHUa59WBPJmcTy6Q%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
314,2025-02-09,Weekly Notice No. 6 Week Commencing 9 February 2025__644c90c17a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/February/Weekly Notice No. 6 Week Commencing 9 February 2025.pdf?ver=4wWR8qwC6VlkhBNY_Gfkbw%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
315,2025-02-16,Weekly Notice No. 7 Week Commencing 16 February 2025__bd25d524a8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/February/Weekly Notice No. 7 Week Commencing 16 February 2025.pdf?ver=N-M7URbGy1n846rHen4_6Q%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
316,2025-02-23,Weekly Notice No. 8 Week Commencing 23 February 2025__262aa7681b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/February/Weekly Notice No. 8 Week Commencing 23 February 2025.pdf?ver=IKa3-jvxKEpT9p6Ls-26hA%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
317,2025-03-02,Weekly Notice No. 9 Week Commencing 2 March 2025__67d19c2ca4.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/March/Weekly Notice No. 9 Week Commencing 2 March 2025.pdf?ver=YG6x6ibAssgBOzs1mQRRwA%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
318,2025-03-09,Weekly Notice No. 10 Week Commencing 9 March 2025__7e051e8c8a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/March/Weekly Notice No. 10 Week Commencing 9 March 2025.pdf?ver=ZatvBSSf0Q5lEjQayOhOjw%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
319,2025-03-16,Weekly Notice No. 11 Week Commencing 16 March 2025__4f28a7ba62.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/March/Weekly Notice No. 11 Week Commencing 16 March 2025.pdf?ver=DY4NZUUNNUGYynPJpz8XHw%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
320,2025-03-23,Weekly Notice No. 12 Week Commencing 23 March 2025__0c2bde70d9.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/March/Weekly Notice No. 12 Week Commencing 23 March 2025.pdf?ver=qqa7wPpA2jf_kWGaGnFcwQ%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
321,2025-03-30,Weekly Notice No. 13 Week Commencing 30 March 2025__3ebac6d034.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/March/Weekly Notice No. 13 Week Commencing 30 March 2025.pdf?ver=QgnVj0iD6V6FAGKKJEFwiA%3d%3d,processed,2,23,0,0,table_lines:1;text_line:1,
322,2025-04-06,Weekly Notice No. 14 Week Commencing 6 April 2025__fecdfed745.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/April/Weekly Notice No. 14 Week Commencing 6 April 2025.pdf?ver=qA4J8eZdOvRgSx4JkqKB1w%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
323,2025-04-13,Weekly Notice No. 15 Week Commencing 13 April 2025__f84ec3f470.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/April/Weekly Notice No. 15 Week Commencing 13 April 2025.pdf?ver=jbixjZd-i-JcEp5iNA-dsw%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
324,2025-04-20,Weekly Notice No. 16 Week Commencing 20 April 2025__84375165fc.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/April/Weekly Notice No. 16 Week Commencing 20 April 2025.pdf?ver=k6u2zAsYLmAxCyaV4SQ4uw%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
325,2025-04-27,Weekly Notice No. 17 Week Commencing 27 April 2025__22e516821f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2025/April/Weekly Notice No. 17 Week Commencing 27 April 2025.pdf?ver=TXB22BNVhLlmdYHp6Inarw%3d%3d,processed,2,24,0,0,table_lines:1;text_line:1,
